gRNA	gene	S1	S2	S3
DPPA3_+_7864067.23-P1P2|DPPA3_+_7864263.23-P1P2	DPPA3	-3.764911e-01	-2.516244e-01	-1.940924e-01
DPPA4_+_109056324.23-P1P2|DPPA4_+_109056291.23-P1P2	DPPA4	7.646029e-01	8.765920e-01	-7.631444e-01
DPPA5_+_74063943.23-P1P2|DPPA5_+_74063955.23-P1P2	DPPA5	-1.267084e-01	-4.710380e-01	-1.249723e-01
DPRX_+_54135322.23-ENST00000376650.1|DPRX_-_54135340.23-ENST00000376650.1	DPRX	-2.139854e-02	7.795498e-01	-1.083705e-01
DPT_-_168698381.23-P1P2|DPT_+_168698135.23-P1P2	DPT	-2.049102e-01	-5.408517e-02	2.109591e-01
DPY19L1_-_35077642.23-ENST00000310974.4|DPY19L1_-_35077653.23-ENST00000310974.4	DPY19L1	-3.413624e-01	1.045354e-01	3.850489e-01
DPY19L2_+_64062235.23-P1P2|DPY19L2_-_64062190.23-P1P2	DPY19L2	-3.358081e+00	-1.495049e+00	-5.839289e-01
DPY19L3_+_32896703.23-P1P2|DPY19L3_+_32896707.23-P1P2	DPY19L3	6.398821e-02	-8.486751e-02	2.454513e-01
DPY19L4_-_95732145.23-P1P2|DPY19L4_-_95732174.23-P1P2	DPY19L4	-1.123140e+00	-6.417305e-01	-8.093311e-01
DPY30_+_32264807.23-P1P2|DPY30_+_32264870.23-P1P2	DPY30	-1.676837e+00	2.602756e+00	-7.254966e-02
DPYD_+_98386503.23-P1P2|DPYD_+_98386485.23-P1P2	DPYD	-2.895732e-01	-2.125342e-01	3.608836e-02
DPYSL2_+_26435544.23-P1P2|DPYSL2_-_26435454.23-P1P2	DPYSL2	1.700169e-01	2.163646e-01	-1.970479e-01
DPYSL3_+_146833187.23-P1P2|DPYSL3_+_146833208.23-P1P2	DPYSL3	3.063347e-01	-5.177094e-01	6.907775e-02
DPYSL4_+_134000525.23-P1P2|DPYSL4_+_134000711.23-P1P2	DPYSL4	8.195689e-02	4.996076e-01	-1.966756e-01
DPYSL5_+_27071038.23-P1P2|DPYSL5_+_27071006.23-P1P2	DPYSL5	2.148380e-01	5.308064e-02	3.503568e-01
DPYS_+_105479242.23-P1P2|DPYS_-_105479027.23-P1P2	DPYS	8.240671e-01	7.082712e-01	-5.807858e-02
DQX1_-_74753292.23-P1P2|DQX1_+_74753307.23-P1P2	DQX1	1.185779e-01	-1.867955e-01	-2.118290e-02
DR1_+_93811837.23-P1P2|DR1_-_93811723.23-P1P2	DR1	6.679339e-01	6.854224e-01	2.679369e-02
DRAM1_+_102271466.23-P1P2|DRAM1_-_102271865.23-P1P2	DRAM1	2.389323e-01	6.751389e-02	3.975267e-01
DRAM2_+_111682663.23-P1P2|DRAM2_+_111682658.23-P1P2	DRAM2	2.691246e-01	1.572686e-01	3.381369e-01
DRAP1_-_65686955.23-P1P2|DRAP1_-_65686753.23-P1P2	DRAP1	5.422480e-02	4.900122e-01	3.366621e-01
DRAXIN_+_11751838.23-P1P2|DRAXIN_+_11751823.23-P1P2	DRAXIN	-1.117139e-01	-1.160772e-01	-1.092536e-01
DRC1_+_26624855.23-P1P2|DRC1_+_26624873.23-P1P2	DRC1	2.786593e-01	1.064632e-02	-4.651613e-01
DRD1_+_174871119.23-P1P2|DRD1_-_174871153.23-P1P2	DRD1	-8.715324e-02	-6.830843e-01	-2.739447e-01
DRD2_+_113345743.23-P1P2|DRD2_-_113346115.23-P1P2	DRD2	-3.445462e-01	1.498319e-01	-2.543322e-01
DRD3_+_113897698.23-P1P2|DRD3_+_113897708.23-P1P2	DRD3	1.753501e-01	-4.443419e-01	3.970797e-01
DRD4_+_637505.23-P1P2|DRD4_+_637546.23-P1P2	DRD4	4.927737e+00	4.281399e-01	-9.327238e-02
DRD5_+_9783346.23-P1P2|DRD5_-_9783428.23-P1P2	DRD5	-4.251313e-01	-2.033800e-01	-1.563906e-01
DRG1_+_31795995.23-P1P2|DRG1_+_31795837.23-P1P2	DRG1	5.934020e-01	4.735393e-01	1.215413e+00
DRG2_+_17991305.23-P1P2|DRG2_+_17991302.23-P1P2	DRG2	2.137519e-01	3.119212e-01	1.245751e+00
DRGX_-_50604101.23-P1P2|DRGX_-_50603984.23-P1P2	DRGX	5.344033e-03	-8.878470e-01	-9.145902e-02
DROSHA_-_31532204.23-P1P2|DROSHA_-_31532156.23-P1P2	DROSHA	-2.995023e-01	1.835031e+00	4.061335e+00
DRP2_-_100475030.23-P1P2|DRP2_-_100475069.23-P1P2	DRP2	-1.622769e-01	-3.257902e-01	-9.007949e-01
DSC1_-_28742600.23-P1P2|DSC1_-_28742637.23-P1P2	DSC1	-1.858296e-01	1.963975e-01	8.896403e-02
DSC2_-_28681985.23-P1P2|DSC2_+_28681972.23-P1P2	DSC2	4.048853e-01	-6.920381e-02	-7.624274e-02
DSC3_-_28622656.23-P1P2|DSC3_+_28622687.23-P1P2	DSC3	-2.230042e-01	5.477344e-01	1.779154e-01
DSCAML1_-_117667497.23-P1|DSCAML1_+_117667860.23-P1	DSCAML1	1.932035e-01	8.915993e-02	-1.292255e-01
DSCAML1_-_117688227.23-P2|DSCAML1_-_117688156.23-P2	DSCAML1	9.859247e-01	5.542244e-01	5.673443e-01
DSCAM_-_42219100.23-P1P2|DSCAM_-_42218833.23-P1P2	DSCAM	-2.182042e-01	-4.974467e-02	-6.428861e-02
DSCC1_-_120868119.23-P1P2|DSCC1_+_120868042.23-P1P2	DSCC1	1.654643e-01	5.662159e-01	3.292233e-01
DSCR3_+_38639614.23-P1P2|DSCR3_+_38639617.23-P1P2	DSCR3	4.217316e-02	-6.227050e-01	2.458252e-01
DSCR4_-_39493457.23-P1P2|DSCR4_-_39493434.23-P1P2	DSCR4	-3.701958e-01	-1.838920e-01	4.305817e-01
DSEL_-_65183994.23-P1P2|DSEL_+_65183936.23-P1P2	DSEL	1.412874e+00	7.482361e-01	3.584337e-01
DSE_+_116575361.23-P2|DSE_-_116575415.23-P2	DSE	-6.204230e-01	8.893354e-02	4.013364e-01
DSE_-_116692156.23-P1|DSE_-_116692125.23-P1	DSE	2.019313e-01	2.001972e-01	-4.740568e-01
DSG1_-_28898389.23-P1P2|DSG1_-_28898085.23-P1P2	DSG1	8.510824e-01	8.554237e-01	3.998601e-01
DSG2_-_29078217.23-P1P2|DSG2_+_29078225.23-P1P2	DSG2	1.764650e-01	3.002143e-01	-3.097261e-01
DSG3_-_29027803.23-P1P2|DSG3_-_29027730.23-P1P2	DSG3	2.621865e-01	-1.025607e+00	5.250291e-01
DSG4_-_28956826.23-P1P2|DSG4_-_28956809.23-P1P2	DSG4	5.932676e-02	-3.261936e-01	-5.022185e-01
DSN1_+_35402133.23-P1P2|DSN1_+_35402097.23-P1P2	DSN1	-4.590744e-02	-5.173684e-02	-7.254966e-02
DSPP_+_88532108.23-ENST00000282478.7|DSPP_-_88532102.23-ENST00000282478.7	DSPP	1.384335e-01	-6.494063e-02	-2.956310e-02
DSPP_-_88529702.23-ENST00000399271.1|DSPP_-_88529971.23-ENST00000399271.1	DSPP	-3.632486e-01	1.788614e-01	-7.876954e-02
DSP_+_7541911.23-P1P2|DSP_+_7541917.23-P1P2	DSP	3.896707e-01	-6.324859e-01	-3.996378e-01
DSTN_+_17550778.23-P1P2|DSTN_-_17550792.23-P1P2	DSTN	1.141697e+00	6.415857e-01	-1.342081e-01
DSTYK_+_205180655.23-P1P2|DSTYK_-_205180469.23-P1P2	DSTYK	-4.802852e-01	-7.905907e-01	-2.304655e-01
DST_-_56708099.23-ENST00000361203.3,ENST00000370769.4|DST_-_56707881.23-ENST00000361203.3,ENST00000370769.4	DST	-4.503772e-01	-1.766346e-01	7.810019e-02
DST_-_56819576.23-ENST00000370754.5|DST_-_56819618.23-ENST00000370754.5	DST	-3.951838e-01	-9.836971e-01	-2.979058e-01
DTD1_-_18568768.23-P1P2|DTD1_-_18568728.23-P1P2	DTD1	2.752658e-01	9.843584e-03	1.370670e-01
DTD2_+_31926619.23-P1P2|DTD2_-_31926399.23-P1P2	DTD2	-9.239426e-02	-3.033284e-01	-3.583735e-01
DTHD1_+_36283549.23-P1P2|DTHD1_-_36283296.23-P1P2	DTHD1	2.455472e-01	1.500095e-01	-1.441068e-01
DTL_+_212209345.23-P1P2|DTL_-_212209126.23-P1P2	DTL	-4.590744e-02	-5.173684e-02	-7.254966e-02
DTNA_+_32290504.23-P1P2|DTNA_-_32290227.23-P1P2	DTNA	-7.066777e-01	-4.065225e-01	1.148237e-01
DTNBP1_+_15663223.23-P1P2|DTNBP1_+_15663028.23-P1P2	DTNBP1	9.263410e-02	-3.575579e-01	-3.371886e-01
DTNB_+_25896414.23-P1P2|DTNB_+_25896358.23-P1P2	DTNB	1.893441e-01	-1.447009e-01	-2.416949e-01
DTWD1_+_49913452.23-P1P2|DTWD1_+_49913328.23-P1P2	DTWD1	4.390375e-01	5.670722e-01	-1.173559e-01
DTWD2_-_118324253.23-P1P2|DTWD2_+_118324150.23-P1P2	DTWD2	-2.651545e-01	-4.693111e-01	-5.087104e-01
DTX1_+_113494787.23-P1P2|DTX1_-_113494552.23-P1P2	DTX1	-7.905158e-01	-1.147300e+00	-9.662064e-01
DTX2_-_76110428.23-P1P2|DTX2_+_76110332.23-P1P2	DTX2	1.345620e+00	-1.218857e-01	-2.370251e+00
DTX3L_+_122283253.23-P1P2|DTX3L_+_122283258.23-P1P2	DTX3L	-9.537096e-01	3.553693e-01	-5.496124e+00
DTX3_-_57998645.23-P1P2|DTX3_-_57998641.23-P1P2	DTX3	-9.237305e-02	-3.069161e-01	9.399379e-02
DTX4_-_58939675.23-P1P2|DTX4_-_58939652.23-P1P2	DTX4	3.072869e-01	-4.655236e-02	-1.612711e-01
DTYMK_+_242626191.23-P1P2|DTYMK_+_242626160.23-P1P2	DTYMK	1.379177e+00	-8.816730e-02	6.951552e-01
DUOX1_-_45422222.23-P1P2|DUOX1_+_45422208.23-P1P2	DUOX1	-7.836865e-01	-5.678108e-01	-7.681920e-02
DUOX2_+_45406317.23-P1P2|DUOX2_-_45406345.23-P1P2	DUOX2	8.691889e-01	3.584030e-01	3.139293e-01
DUOXA1_+_45422040.23-P1P2|DUOXA1_-_45421882.23-P1P2	DUOXA1	-3.432289e-01	-2.193498e-01	5.312954e-02
DUOXA2_-_45406554.23-P1P2|DUOXA2_+_45406683.23-P1P2	DUOXA2	-1.668132e-01	9.827092e-01	5.918813e-01
DUPD1_+_76818193.23-P1P2|DUPD1_-_76818167.23-P1P2	DUPD1	1.211274e+00	2.256954e+00	1.548268e+00
DUS1L_+_80023465.23-P1P2|DUS1L_+_80023675.23-P1P2	DUS1L	-6.969041e-01	-4.318502e-01	-3.613455e-01
DUS2_-_68057581.23-P1P2|DUS2_-_68057385.23-P1P2	DUS2	-5.655865e-01	3.895723e-02	-2.178297e-01
DUS3L_+_5791133.23-P1P2|DUS3L_+_5791157.23-P1P2	DUS3L	1.368867e-01	-2.421596e-01	3.083393e-01
DUS4L_-_107204478.23-P1P2|DUS4L_+_107204443.23-P1P2	DUS4L	3.254939e+00	1.998461e+00	2.105720e+00
DUSP10_+_221915387.23-P1P2|DUSP10_+_221915343.23-P1P2	DUSP10	-7.776361e-01	-9.585708e-01	-7.943759e-01
DUSP11_+_74007204.23-P1P2|DUSP11_+_74007021.23-P1P2	DUSP11	-6.887775e-01	2.910319e-01	-8.520519e-01
DUSP12_-_161719619.23-P1P2|DUSP12_+_161719571.23-P1P2	DUSP12	7.904471e-02	7.084150e-01	-4.376883e-01
DUSP13_+_76868735.23-P1P2|DUSP13_-_76868916.23-P1P2	DUSP13	-1.018219e-01	2.850779e-01	1.042695e-01
DUSP14_+_35851655.23-P2|DUSP14_+_35851647.23-P2	DUSP14	-1.235912e-01	1.987800e-01	-2.213272e-01
DUSP14_-_35850145.23-P1|DUSP14_-_35850006.23-P1	DUSP14	-2.565725e-01	-6.751561e-02	4.540985e-01
DUSP15_-_30458031.23-P1P2|DUSP15_-_30457995.23-P1P2	DUSP15	-1.975142e-01	-1.088648e+00	4.112427e-01
DUSP16_+_12715774.23-P1P2|DUSP16_+_12715747.23-P1P2	DUSP16	-8.518882e-01	-1.582344e-01	-3.509278e-01
DUSP18_+_31063779.23-P1P2|DUSP18_+_31063837.23-P1P2	DUSP18	-5.422324e-01	-5.434519e-01	-8.058795e-01
DUSP19_-_183943549.23-P1P2|DUSP19_+_183943540.23-P1P2	DUSP19	1.848128e-01	6.195175e-01	-4.097519e-01
DUSP1_+_172198155.23-P1P2|DUSP1_+_172198052.23-P1P2	DUSP1	-9.065522e-01	-7.386340e-01	4.937155e-04
DUSP21_-_44703299.23-P1P2|DUSP21_+_44703285.23-P1P2	DUSP21	3.029843e-01	1.919223e-01	-4.622568e-01
DUSP22_+_292534.23-P1P2|DUSP22_+_292372.23-P1P2	DUSP22	-2.754092e-01	9.784555e-01	2.449986e-01
DUSP23_-_159750802.23-P1P2|DUSP23_-_159750739.23-P1P2	DUSP23	-1.420992e-01	-2.036601e-01	-1.517637e-01
DUSP26_-_33457425.23-P1P2|DUSP26_-_33457475.23-P1P2	DUSP26	2.196486e-01	-2.119886e-01	-1.839087e-01
DUSP27_+_167063306.23-P1P2|DUSP27_-_167063514.23-P1P2	DUSP27	2.486299e-01	1.166236e-01	4.534271e-01
DUSP28_-_241499806.23-P1P2|DUSP28_-_241499803.23-P1P2	DUSP28	-1.169560e+00	-8.873449e-01	-7.711859e-01
DUSP2_+_96811110.23-P1P2|DUSP2_+_96811162.23-P1P2	DUSP2	-9.933335e-01	-8.140318e-01	-7.149423e-01
DUSP3_-_41856293.23-P1P2|DUSP3_-_41856343.23-P1P2	DUSP3	2.526577e+00	2.583035e+00	2.677270e+00
DUSP4_+_29208157.23-P1P2|DUSP4_+_29208197.23-P1P2	DUSP4	-1.296172e+00	-1.230479e-01	-1.875839e-01
DUSP5_-_112257674.23-P1P2|DUSP5_+_112257777.23-P1P2	DUSP5	2.194607e-01	1.740763e-01	1.165411e-02
DUSP6_-_89746275.23-P1P2|DUSP6_+_89746181.23-P1P2	DUSP6	-4.432906e-01	-1.120750e+00	-1.149474e-01
DUSP7_-_52084342.23-P2|DUSP7_+_52084365.23-P2	DUSP7	4.954201e-01	-3.911574e-01	-1.570947e-01
DUSP7_-_52090591.23-P1|DUSP7_+_52090561.23-P1	DUSP7	4.224311e-01	9.512798e-03	1.991730e-01
DUSP8_-_1593467.23-P1P2|DUSP8_+_1593483.23-P1P2	DUSP8	-4.283803e-01	-6.007095e-01	-9.993208e-01
DUSP9_+_152912690.23-P1|DUSP9_+_152912679.23-P1	DUSP9	-4.471458e-02	9.071100e-02	-8.901842e-02
DUSP9_-_152907967.23-P2|DUSP9_+_152908312.23-P2	DUSP9	-9.291034e-02	-1.793808e-03	-2.525178e-01
DUT_+_48624411.23-P1P2|DUT_+_48624414.23-P1P2	DUT	2.560890e+00	-2.280459e+00	6.213945e-01
DUXA_+_57678718.23-ENST00000554048.2|DUXA_-_57678778.23-ENST00000554048.2	DUXA	-6.993263e-01	1.686031e-01	5.493051e-01
DVL1_-_1284569.23-P1P2|DVL1_+_1284555.23-P1P2	DVL1	2.401961e-02	1.497181e-02	-1.083428e-01
DVL2_+_7137643.23-P1P2|DVL2_+_7137801.23-P1P2	DVL2	1.454979e-01	4.933687e-03	5.935561e-02
DVL3_-_183873291.23-P1P2|DVL3_-_183873225.23-P1P2	DVL3	1.024702e+00	5.968818e-01	7.656277e-01
DXO_-_31939765.23-P1P2|DXO_+_31939726.23-P1P2	DXO	5.688170e-02	2.102470e-01	-1.061237e-01
DYDC1_+_82116466.23-P1P2|DYDC1_+_82116488.23-P1P2	DYDC1	1.020722e+00	1.248586e+00	9.441619e-01
DYDC2_-_82116603.23-P1P2|DYDC2_-_82116615.23-P1P2	DYDC2	3.198182e-01	-8.912136e-01	1.796601e+00
DYM_+_46987151.23-P1P2|DYM_+_46987115.23-P1P2	DYM	5.197070e-01	1.445243e-01	4.861773e-01
DYNAP_+_52258567.23-P1P2|DYNAP_+_52258704.23-P1P2	DYNAP	6.640124e-01	1.630494e-01	7.589748e-02
DYNC1H1_+_102430877.23-P1P2|DYNC1H1_+_102430905.23-P1P2	DYNC1H1	-2.084149e+00	1.872258e-01	-1.807825e-01
DYNC1I1_-_95402116.23-P1P2|DYNC1I1_+_95402004.23-P1P2	DYNC1I1	-1.834437e-01	-3.420249e-01	-4.442466e-01
DYNC1I2_+_172544609.23-P1P2|DYNC1I2_-_172544214.23-P1P2	DYNC1I2	-4.590744e-02	-3.139332e-01	-7.254966e-02
DYNC1LI1_+_32612127.23-P1P2|DYNC1LI1_-_32612288.23-P1P2	DYNC1LI1	-1.274776e+00	-8.114148e-01	-8.287870e-01
DYNC1LI2_+_66785478.23-P1P2|DYNC1LI2_+_66785447.23-P1P2	DYNC1LI2	9.297105e-01	1.174987e+00	9.958073e-01
DYNC2H1_+_102980291.23-P1P2|DYNC2H1_-_102980321.23-P1P2	DYNC2H1	-7.444160e-01	3.110265e-01	2.190112e-01
DYNC2LI1_-_44001230.23-P1P2|DYNC2LI1_+_44001244.23-P1P2	DYNC2LI1	-4.211245e-01	-1.618946e-02	5.676799e-01
DYNLL1_-_120934043.23-P1P2|DYNLL1_-_120933933.23-P1P2	DYNLL1	1.957125e+00	2.872847e+00	5.504736e-01
DYNLL2_+_56161356.23-P1P2|DYNLL2_+_56161065.23-P1P2	DYNLL2	9.920315e-01	8.206552e-01	1.256185e+00
DYNLRB1_+_33114045.23-P2|DYNLRB1_+_33114412.23-P2	DYNLRB1	1.551059e-01	4.591672e-01	-1.179786e-01
DYNLRB1_-_33104256.23-P1|DYNLRB1_-_33104419.23-P1	DYNLRB1	-1.578583e+00	-5.173684e-02	-2.986680e-02
DYNLRB2_+_80574950.23-P1P2|DYNLRB2_-_80574931.23-P1P2	DYNLRB2	-6.962738e-01	-3.443321e-01	-3.707620e-01
DYNLT1_+_159065736.23-P1P2|DYNLT1_+_159065697.23-P1P2	DYNLT1	-3.211898e-01	1.381918e-01	-4.470879e-01
DYNLT3_-_37706785.23-P1P2|DYNLT3_-_37706725.23-P1P2	DYNLT3	-9.056910e-01	-5.482082e-01	-5.024459e-01
DYRK1A_-_38792743.23-ENST00000398960.2|DYRK1A_-_38792719.23-ENST00000398960.2	DYRK1A	3.060142e-01	-3.776039e-01	1.755691e-01
DYRK1B_-_40324738.23-P1P2|DYRK1B_-_40324741.23-P1P2	DYRK1B	-8.142932e-02	2.696410e-02	-7.643958e-02
DYRK2_-_68042607.23-P1P2|DYRK2_+_68042552.23-P1P2	DYRK2	1.217873e-01	5.837808e-01	-9.815741e-01
DYRK3_-_206809170.23-P1P2|DYRK3_-_206808950.23-P1P2	DYRK3	6.432515e-01	1.305402e+00	7.092713e-01
DYRK4_+_4714112.23-P1P2|DYRK4_+_4714134.23-P1P2	DYRK4	-2.024812e-01	-4.795455e-02	6.323474e-01
DYSF_+_71680781.23-P2|DYSF_+_71680729.23-P2	DYSF	-3.330624e-01	-2.493033e-01	2.487730e-01
DYSF_-_71693839.23-P1|DYSF_-_71693868.23-P1	DYSF	-1.334937e-01	6.034880e-01	2.192984e-01
DYTN_-_207583116.23-ENST00000452335.2|DYTN_-_207583104.23-ENST00000452335.2	DYTN	-6.546540e-01	-3.506197e-01	4.107387e-01
DYX1C1_-_55800411.23-ENST00000321149.3|DYX1C1_+_55800382.23-ENST00000321149.3	DYX1C1	-2.725202e-03	-6.430452e-01	2.142287e-01
DZANK1_+_18447663.23-P1P2|DZANK1_+_18447666.23-P1P2	DZANK1	1.058760e+00	1.026082e+00	1.159054e+00
DZIP1L_-_137834403.23-P1P2|DZIP1L_-_137834411.23-P1P2	DZIP1L	4.635226e-01	-1.500196e-01	1.026412e-01
DZIP1_+_96295295.23-P1P2|DZIP1_-_96296969.23-P1P2	DZIP1	2.871091e-01	-1.866406e-01	5.764919e-01
DZIP3_+_108308605.23-P1P2|DZIP3_-_108308375.23-P1P2	DZIP3	1.309055e-01	-7.901917e-01	-3.145710e-01
E2F1_-_32274108.23-P1P2|E2F1_-_32273754.23-P1P2	E2F1	3.194600e-01	-1.590887e+00	-2.810365e-01
E2F2_+_23857681.23-P1P2|E2F2_-_23857662.23-P1P2	E2F2	-4.002587e-01	5.597591e-01	-3.876935e-01
E2F3_+_20402178.23-P1|E2F3_+_20402137.23-P1	E2F3	1.334213e-01	2.695454e-01	6.283964e-01
E2F3_-_20403886.23-P2|E2F3_+_20403967.23-P2	E2F3	3.692401e-01	3.676997e-01	1.417133e+00
E2F4_-_67226070.23-P1P2|E2F4_-_67226293.23-P1P2	E2F4	-5.125477e-01	-1.075178e+00	-1.643362e-01
E2F5_+_86089409.23-P1P2|E2F5_-_86089446.23-P1P2	E2F5	-5.977258e-01	-1.217471e+00	-6.966182e-02
E2F6_-_11606226.23-P1P2|E2F6_-_11606229.23-P1P2	E2F6	2.608545e-02	-4.706204e-01	2.675939e-01
E2F7_-_77459318.23-P1P2|E2F7_+_77459335.23-P1P2	E2F7	-3.330218e-01	-6.730046e-01	-1.765135e-01
E2F8_+_19262912.23-P1P2|E2F8_+_19262720.23-P1P2	E2F8	-3.484730e-01	-3.833974e-02	-2.248138e-01
E4F1_-_2273644.23-P1P2|E4F1_-_2273621.23-P1P2	E4F1	1.961232e+00	3.574593e+00	-8.637242e-01
EAF1_+_15469112.23-P1P2|EAF1_+_15469156.23-P1P2	EAF1	-3.501531e-01	4.133881e-02	1.770889e+00
EAF2_-_121554104.23-P1P2|EAF2_-_121554098.23-P1P2	EAF2	-1.276763e-02	-3.076904e-01	-5.201332e+00
EAPP_-_35008838.23-P1P2|EAPP_-_35008701.23-P1P2	EAPP	3.169947e-01	9.774189e-01	6.724011e-02
EARS2_+_23568615.23-P1P2|EARS2_+_23568646.23-P1P2	EARS2	-4.449524e-01	-5.863465e-01	-6.626388e-01
EBAG9_-_110552371.23-P1P2|EBAG9_-_110552446.23-P1P2	EBAG9	7.752183e-01	9.959023e-01	1.000885e+00
EBF1_-_158526868.23-P1P2|EBF1_-_158526865.23-P1P2	EBF1	-3.607873e-01	4.279248e-01	-3.222946e-01
EBF2_-_25902854.23-P1P2|EBF2_+_25902904.23-P1P2	EBF2	8.563694e-01	1.094178e+00	8.146731e-01
EBF3_+_131762519.23-P1P2|EBF3_-_131762454.23-P1P2	EBF3	1.572673e+00	1.536875e+00	2.234993e+00
EBF4_+_2673421.23-P1P2|EBF4_-_2673432.23-P1P2	EBF4	-2.590788e-01	-4.031682e-01	-1.502051e-01
EBI3_+_4229569.23-P1P2|EBI3_+_4229545.23-P1P2	EBI3	-1.833741e-01	2.146475e-01	2.367874e-01
EBLN1_-_22498917.23-ENST00000422359.2|EBLN1_-_22498903.23-ENST00000422359.2	EBLN1	-4.460930e-01	-2.537103e-01	-3.411689e-01
EBLN2_+_73111080.23-P1P2|EBLN2_-_73110867.23-P1P2	EBLN2	-1.104020e+00	-3.506398e-01	2.448924e-01
EBNA1BP2_-_43637779.23-P1P2|EBNA1BP2_+_43637890.23-P1P2	EBNA1BP2	-4.590744e-02	-8.723803e-02	1.642067e+00
EBPL_+_50265555.23-P1P2|EBPL_+_50265571.23-P1P2	EBPL	2.463606e-01	4.752979e-03	-6.920598e-01
EBP_+_48380280.23-P2|EBP_+_48380274.23-P2	EBP	3.215466e-01	3.577664e-01	5.374740e-01
EBP_+_48382185.23-P1|EBP_+_48382126.23-P1	EBP	-9.313969e-03	2.028756e-01	-4.225392e-01
ECD_-_74927732.23-P1P2|ECD_-_74927754.23-P1P2	ECD	1.739339e+00	1.744202e+00	-2.533721e-01
ECE1_+_21671951.23-P1P2|ECE1_+_21671976.23-P1P2	ECE1	4.361970e-02	-5.671246e-02	-1.428813e-01
ECE2_+_183967509.23-P1P2|ECE2_-_183967496.23-P1P2	ECE2	-1.304748e-02	-4.498224e-01	-1.205225e-01
ECEL1_+_233351222.23-P1P2|ECEL1_+_233351211.23-P1P2	ECEL1	1.631052e+00	1.835669e+00	2.103573e+00
ECH1_+_39322420.23-P1P2|ECH1_-_39322379.23-P1P2	ECH1	3.523358e-01	5.604722e-03	-8.321880e-02
ECHDC1_+_127663983.23-P1P2|ECHDC1_+_127663863.23-P1P2	ECHDC1	-1.058365e+00	-8.806269e-01	-6.765699e-01
ECHDC2_+_53387387.23-P1P2|ECHDC2_-_53387395.23-P1P2	ECHDC2	4.704768e-01	1.731994e-01	1.143163e+00
ECHDC3_+_11784440.23-P1P2|ECHDC3_+_11784458.23-P1P2	ECHDC3	-4.895018e-01	5.620652e-03	3.307191e-01
ECHS1_-_135186832.23-P1P2|ECHS1_+_135186873.23-P1P2	ECHS1	8.419980e-01	1.429029e+00	2.174145e+00
ECI1_+_2301496.23-P1P2|ECI1_+_2301563.23-P1P2	ECI1	7.984515e-02	3.479538e-01	-3.203056e-01
ECI2_+_4135790.23-P1P2|ECI2_+_4135775.23-P1P2	ECI2	2.362855e-01	-2.509331e-01	6.035535e-01
ECM1_+_150480639.23-P1P2|ECM1_+_150480653.23-P1P2	ECM1	5.582471e-01	1.150264e-01	-5.849912e-01
ECM2_-_95298235.23-P1P2|ECM2_-_95298046.23-P1P2	ECM2	-3.281356e-01	-3.928803e-01	-4.812740e-01
ECSCR_-_138842274.23-P1P2|ECSCR_-_138842311.23-P1P2	ECSCR	-1.127469e-01	-6.682564e-01	6.879925e-01
ECSIT_+_11639871.23-P1P2|ECSIT_-_11639964.23-P1P2	ECSIT	6.864194e-01	-1.533344e-01	6.269321e-01
ECT2L_+_139117292.23-P1P2|ECT2L_-_139117252.23-P1P2	ECT2L	3.341038e-01	-5.784595e-01	2.400231e-01
ECT2_-_172468705.23-P1P2|ECT2_+_172468782.23-P1P2	ECT2	7.777381e-01	-2.213541e-01	-1.195107e+00
EDA2R_-_65858845.23-P1P2|EDA2R_+_65858825.23-P1P2	EDA2R	-5.406232e-02	-1.231528e-02	9.708370e-01
EDARADD_+_236557727.23-P1|EDARADD_+_236557699.23-P1	EDARADD	-1.100158e+00	3.316646e-01	-4.933280e-02
EDARADD_-_236558758.23-P2|EDARADD_-_236558755.23-P2	EDARADD	1.505447e-01	5.869707e-01	4.809123e-01
EDAR_+_109605631.23-P1P2|EDAR_+_109605660.23-P1P2	EDAR	2.578624e-01	2.645958e-01	6.720797e-01
EDA_+_68836005.23-P1P2|EDA_-_68835992.23-P1P2	EDA	-6.556501e-01	-1.557212e-01	-1.137103e+00
EDC3_+_74988316.23-P1P2|EDC3_+_74988313.23-P1P2	EDC3	4.953136e-01	3.693613e-01	4.061962e-01
EDC4_-_67906984.23-P1P2|EDC4_-_67907370.23-P1P2	EDC4	3.356476e+00	1.469821e+00	2.959808e+00
EDDM3A_+_21214110.23-P1P2|EDDM3A_+_21214098.23-P1P2	EDDM3A	-1.393352e-01	-9.246146e-01	-4.826403e-01
EDDM3B_+_21236624.23-P1P2|EDDM3B_+_21236642.23-P1P2	EDDM3B	-4.199797e-01	-9.168871e-01	-3.495984e-01
EDEM1_-_5229417.23-P1P2|EDEM1_-_5229498.23-P1P2	EDEM1	-6.993052e-02	-1.141583e-01	3.034982e-01
EDEM2_+_33735100.23-ENST00000374492.3|EDEM2_+_33735109.23-ENST00000374492.3	EDEM2	-2.053954e-01	-3.170690e-01	-1.546789e-02
EDEM3_+_184723974.23-P1P2|EDEM3_+_184723971.23-P1P2	EDEM3	2.221238e-01	1.008359e+00	1.204301e-01
EDF1_-_139760736.23-P1P2|EDF1_-_139760711.23-P1P2	EDF1	-8.020583e-01	-1.857426e-01	-6.661338e-01
EDIL3_-_83680685.23-P1P2|EDIL3_-_83680644.23-P1P2	EDIL3	-4.447521e-01	-5.765131e-01	-6.018613e-02
